classes,accuracy
dog+hen+keyboard_typing,0.7291666666666666
dog+hen+laughing,0.4375
dog+hen+mouse_click,0.8541666666666666
dog+hen+pig,0.7083333333333334
dog+hen+pouring_water,0.7083333333333334
dog+hen+rain,0.7708333333333334
dog+hen+rooster,0.7708333333333334
dog+hen+sea_waves,0.7916666666666666
dog+hen+sheep,0.7083333333333334
dog+hen+siren,0.75
dog+hen+sneezing,0.7916666666666666
dog+hen+snoring,0.875
dog+hen+thunderstorm,0.8541666666666666
dog+hen+toilet_flush,0.7708333333333334
dog+hen+train,0.8541666666666666
dog+hen+vacuum_cleaner,0.8125
dog+hen+washing_machine,0.8125
dog+hen+water_drops,0.75
dog+hen+wind,0.875
dog+insects+keyboard_typing,0.7708333333333334
dog+insects+laughing,0.5416666666666666
dog+insects+mouse_click,0.8333333333333334
dog+insects+pig,0.7291666666666666
dog+insects+pouring_water,0.7916666666666666
dog+insects+rain,0.7083333333333334
dog+insects+rooster,0.8541666666666666
dog+insects+sea_waves,0.7916666666666666
dog+insects+sheep,0.8333333333333334
dog+insects+siren,0.8125
dog+insects+sneezing,0.875
dog+insects+snoring,0.8958333333333334
dog+insects+thunderstorm,0.875
dog+insects+toilet_flush,0.875
dog+insects+train,0.8333333333333334
dog+insects+vacuum_cleaner,0.8125
dog+insects+washing_machine,0.6875
dog+insects+water_drops,0.75
dog+insects+wind,0.8333333333333334
dog+keyboard_typing+laughing,0.4166666666666667
dog+keyboard_typing+mouse_click,0.7916666666666666
dog+keyboard_typing+pig,0.75
dog+keyboard_typing+pouring_water,0.6666666666666666
dog+keyboard_typing+rain,0.8333333333333334
dog+keyboard_typing+rooster,0.75
dog+keyboard_typing+sea_waves,0.8333333333333334
dog+keyboard_typing+sheep,0.75
dog+keyboard_typing+siren,0.7916666666666666
dog+keyboard_typing+sneezing,0.7916666666666666
dog+keyboard_typing+snoring,0.7708333333333334
dog+keyboard_typing+thunderstorm,0.875
dog+keyboard_typing+toilet_flush,0.7916666666666666
dog+keyboard_typing+train,0.875
dog+keyboard_typing+vacuum_cleaner,0.8125
dog+keyboard_typing+washing_machine,0.7916666666666666
dog+keyboard_typing+water_drops,0.7291666666666666
dog+keyboard_typing+wind,0.875
dog+laughing+mouse_click,0.6458333333333334
dog+laughing+pig,0.5625
dog+laughing+pouring_water,0.4791666666666667
dog+laughing+rain,0.6041666666666666
dog+laughing+rooster,0.5208333333333334
dog+laughing+sea_waves,0.5833333333333334
dog+laughing+sheep,0.5208333333333334
dog+laughing+siren,0.6041666666666666
dog+laughing+sneezing,0.625
dog+laughing+snoring,0.6458333333333334
dog+laughing+thunderstorm,0.6875
dog+laughing+toilet_flush,0.5833333333333334
dog+laughing+train,0.6458333333333334
dog+laughing+vacuum_cleaner,0.625
dog+laughing+washing_machine,0.625
dog+laughing+water_drops,0.5833333333333334
dog+laughing+wind,0.6875
dog+mouse_click+pig,0.8541666666666666
dog+mouse_click+pouring_water,0.7916666666666666
dog+mouse_click+rain,0.8958333333333334
dog+mouse_click+rooster,0.8958333333333334
dog+mouse_click+sea_waves,0.9375
dog+mouse_click+sheep,0.875
dog+mouse_click+siren,0.8958333333333334
dog+mouse_click+sneezing,0.8333333333333334
dog+mouse_click+snoring,0.875
dog+mouse_click+thunderstorm,0.9375
dog+mouse_click+toilet_flush,0.8958333333333334
dog+mouse_click+train,0.9791666666666666
dog+mouse_click+vacuum_cleaner,0.9166666666666666
dog+mouse_click+washing_machine,0.9166666666666666
dog+mouse_click+water_drops,0.6458333333333334
dog+mouse_click+wind,0.9791666666666666
dog+pig+pouring_water,0.6458333333333334
dog+pig+rain,0.7916666666666666
dog+pig+rooster,0.7916666666666666
dog+pig+sea_waves,0.7916666666666666
dog+pig+sheep,0.7083333333333334
dog+pig+siren,0.75
dog+pig+sneezing,0.8333333333333334
dog+pig+snoring,0.7916666666666666
dog+pig+thunderstorm,0.8541666666666666
dog+pig+toilet_flush,0.7916666666666666
dog+pig+train,0.8541666666666666
dog+pig+vacuum_cleaner,0.7708333333333334
dog+pig+washing_machine,0.7708333333333334
dog+pig+water_drops,0.75
dog+pig+wind,0.875
dog+pouring_water+rain,0.8125
dog+pouring_water+rooster,0.6666666666666666
dog+pouring_water+sea_waves,0.8125
dog+pouring_water+sheep,0.7291666666666666
dog+pouring_water+siren,0.7708333333333334
dog+pouring_water+sneezing,0.7708333333333334
dog+pouring_water+snoring,0.8333333333333334
dog+pouring_water+thunderstorm,0.8541666666666666
dog+pouring_water+toilet_flush,0.7291666666666666
dog+pouring_water+train,0.8541666666666666
dog+pouring_water+vacuum_cleaner,0.7916666666666666
dog+pouring_water+washing_machine,0.7708333333333334
dog+pouring_water+water_drops,0.6666666666666666
dog+pouring_water+wind,0.8541666666666666
dog+rain+rooster,0.875
dog+rain+sea_waves,0.7708333333333334
dog+rain+sheep,0.7916666666666666
dog+rain+siren,0.7916666666666666
dog+rain+sneezing,0.9166666666666666
dog+rain+snoring,0.8958333333333334
dog+rain+thunderstorm,0.8958333333333334
dog+rain+toilet_flush,0.8541666666666666
dog+rain+train,0.75
dog+rain+vacuum_cleaner,0.7708333333333334
dog+rain+washing_machine,0.6875
dog+rain+water_drops,0.8125
dog+rain+wind,0.7291666666666666
dog+rooster+sea_waves,0.875
dog+rooster+sheep,0.8125
dog+rooster+siren,0.8333333333333334
dog+rooster+sneezing,0.8125
dog+rooster+snoring,0.9166666666666666
dog+rooster+thunderstorm,0.9166666666666666
dog+rooster+toilet_flush,0.8333333333333334
dog+rooster+train,0.9166666666666666
dog+rooster+vacuum_cleaner,0.8541666666666666
dog+rooster+washing_machine,0.8541666666666666
dog+rooster+water_drops,0.7916666666666666
dog+rooster+wind,0.9166666666666666
dog+sea_waves+sheep,0.7916666666666666
dog+sea_waves+siren,0.8333333333333334
dog+sea_waves+sneezing,0.9166666666666666
dog+sea_waves+snoring,0.9375
dog+sea_waves+thunderstorm,0.9166666666666666
dog+sea_waves+toilet_flush,0.8333333333333334
dog+sea_waves+train,0.8958333333333334
dog+sea_waves+vacuum_cleaner,0.8125
dog+sea_waves+washing_machine,0.8125
dog+sea_waves+water_drops,0.8333333333333334
dog+sea_waves+wind,0.9166666666666666
dog+sheep+siren,0.7916666666666666
dog+sheep+sneezing,0.8125
dog+sheep+snoring,0.875
dog+sheep+thunderstorm,0.8333333333333334
dog+sheep+toilet_flush,0.8333333333333334
dog+sheep+train,0.8541666666666666
dog+sheep+vacuum_cleaner,0.7916666666666666
dog+sheep+washing_machine,0.8333333333333334
dog+sheep+water_drops,0.7708333333333334
dog+sheep+wind,0.8958333333333334
dog+siren+sneezing,0.875
dog+siren+snoring,0.8958333333333334
dog+siren+thunderstorm,0.8958333333333334
dog+siren+toilet_flush,0.875
dog+siren+train,0.8125
dog+siren+vacuum_cleaner,0.8541666666666666
dog+siren+washing_machine,0.8541666666666666
dog+siren+water_drops,0.7916666666666666
dog+siren+wind,0.8958333333333334
dog+sneezing+snoring,0.9583333333333334
dog+sneezing+thunderstorm,0.9583333333333334
dog+sneezing+toilet_flush,0.875
dog+sneezing+train,0.9583333333333334
dog+sneezing+vacuum_cleaner,0.8958333333333334
dog+sneezing+washing_machine,0.8958333333333334
dog+sneezing+water_drops,0.75
dog+sneezing+wind,0.9583333333333334
dog+snoring+thunderstorm,0.9375
dog+snoring+toilet_flush,0.8958333333333334
dog+snoring+train,0.9791666666666666
dog+snoring+vacuum_cleaner,0.9375
dog+snoring+washing_machine,0.875
dog+snoring+water_drops,0.8125
dog+snoring+wind,0.9791666666666666
dog+thunderstorm+toilet_flush,0.9375
dog+thunderstorm+train,0.9583333333333334
dog+thunderstorm+vacuum_cleaner,0.9375
dog+thunderstorm+washing_machine,0.8333333333333334
dog+thunderstorm+water_drops,0.8333333333333334
dog+thunderstorm+wind,0.9791666666666666
dog+toilet_flush+train,0.9375
dog+toilet_flush+vacuum_cleaner,0.7916666666666666
dog+toilet_flush+washing_machine,0.8333333333333334
dog+toilet_flush+water_drops,0.8125
dog+toilet_flush+wind,0.9375
dog+train+vacuum_cleaner,0.9166666666666666
dog+train+washing_machine,0.8333333333333334
dog+train+water_drops,0.875
dog+train+wind,0.8333333333333334
dog+vacuum_cleaner+washing_machine,0.8541666666666666
dog+vacuum_cleaner+water_drops,0.8125
dog+vacuum_cleaner+wind,0.8333333333333334
dog+washing_machine+water_drops,0.8125
dog+washing_machine+wind,0.75
dog+water_drops+wind,0.8541666666666666
door_wood_creaks+door_wood_knock+drinking_sipping,0.6875
door_wood_creaks+door_wood_knock+engine,0.8125
door_wood_creaks+door_wood_knock+fireworks,0.7083333333333334
door_wood_creaks+door_wood_knock+footsteps,0.6875
door_wood_creaks+door_wood_knock+frog,0.7291666666666666
door_wood_creaks+door_wood_knock+glass_breaking,0.6666666666666666
door_wood_creaks+door_wood_knock+hand_saw,0.7291666666666666
door_wood_creaks+door_wood_knock+helicopter,0.7916666666666666
door_wood_creaks+door_wood_knock+hen,0.75
door_wood_creaks+door_wood_knock+insects,0.75
door_wood_creaks+door_wood_knock+keyboard_typing,0.7291666666666666
door_wood_creaks+door_wood_knock+laughing,0.6875
door_wood_creaks+door_wood_knock+mouse_click,0.6458333333333334
door_wood_creaks+door_wood_knock+pig,0.6875
door_wood_creaks+door_wood_knock+pouring_water,0.7083333333333334
door_wood_creaks+door_wood_knock+rain,0.7916666666666666
door_wood_creaks+door_wood_knock+rooster,0.8125
door_wood_creaks+door_wood_knock+sea_waves,0.8125
door_wood_creaks+door_wood_knock+sheep,0.75
door_wood_creaks+door_wood_knock+siren,0.7916666666666666
door_wood_creaks+door_wood_knock+sneezing,0.8125
door_wood_creaks+door_wood_knock+snoring,0.7083333333333334
door_wood_creaks+door_wood_knock+thunderstorm,0.8125
door_wood_creaks+door_wood_knock+toilet_flush,0.7291666666666666
door_wood_creaks+door_wood_knock+train,0.8541666666666666
door_wood_creaks+door_wood_knock+vacuum_cleaner,0.8125
door_wood_creaks+door_wood_knock+washing_machine,0.7708333333333334
door_wood_creaks+door_wood_knock+water_drops,0.7083333333333334
door_wood_creaks+door_wood_knock+wind,0.8541666666666666
door_wood_creaks+drinking_sipping+engine,0.8333333333333334
door_wood_creaks+drinking_sipping+fireworks,0.6041666666666666
door_wood_creaks+drinking_sipping+footsteps,0.6875
door_wood_creaks+drinking_sipping+frog,0.75
door_wood_creaks+drinking_sipping+glass_breaking,0.6875
door_wood_creaks+drinking_sipping+hand_saw,0.7708333333333334
door_wood_creaks+drinking_sipping+helicopter,0.7916666666666666
door_wood_creaks+drinking_sipping+hen,0.7083333333333334
door_wood_creaks+drinking_sipping+insects,0.6875
door_wood_creaks+drinking_sipping+keyboard_typing,0.6666666666666666
door_wood_creaks+drinking_sipping+laughing,0.5208333333333334
door_wood_creaks+drinking_sipping+mouse_click,0.6666666666666666
door_wood_creaks+drinking_sipping+pig,0.7083333333333334
door_wood_creaks+drinking_sipping+pouring_water,0.7083333333333334
door_wood_creaks+drinking_sipping+rain,0.8125
door_wood_creaks+drinking_sipping+rooster,0.75
door_wood_creaks+drinking_sipping+sea_waves,0.8125
door_wood_creaks+drinking_sipping+sheep,0.7708333333333334
door_wood_creaks+drinking_sipping+siren,0.75
door_wood_creaks+drinking_sipping+sneezing,0.75
door_wood_creaks+drinking_sipping+snoring,0.75
door_wood_creaks+drinking_sipping+thunderstorm,0.8541666666666666
door_wood_creaks+drinking_sipping+toilet_flush,0.75
door_wood_creaks+drinking_sipping+train,0.875
door_wood_creaks+drinking_sipping+vacuum_cleaner,0.8541666666666666
door_wood_creaks+drinking_sipping+washing_machine,0.7708333333333334
door_wood_creaks+drinking_sipping+water_drops,0.625
door_wood_creaks+drinking_sipping+wind,0.8541666666666666
door_wood_creaks+engine+fireworks,0.7708333333333334
door_wood_creaks+engine+footsteps,0.75
door_wood_creaks+engine+frog,0.7708333333333334
door_wood_creaks+engine+glass_breaking,0.7083333333333334
door_wood_creaks+engine+hand_saw,0.75
door_wood_creaks+engine+helicopter,0.6666666666666666
door_wood_creaks+engine+hen,0.8125
door_wood_creaks+engine+insects,0.7708333333333334
door_wood_creaks+engine+keyboard_typing,0.7708333333333334
door_wood_creaks+engine+laughing,0.7083333333333334
door_wood_creaks+engine+mouse_click,0.7708333333333334
door_wood_creaks+engine+pig,0.7291666666666666
door_wood_creaks+engine+pouring_water,0.75
door_wood_creaks+engine+rain,0.6875
door_wood_creaks+engine+rooster,0.875
door_wood_creaks+engine+sea_waves,0.7708333333333334
door_wood_creaks+engine+sheep,0.75
door_wood_creaks+engine+siren,0.8333333333333334
door_wood_creaks+engine+sneezing,0.8541666666666666
door_wood_creaks+engine+snoring,0.8333333333333334
door_wood_creaks+engine+thunderstorm,0.8541666666666666
door_wood_creaks+engine+toilet_flush,0.7708333333333334
door_wood_creaks+engine+train,0.8125
door_wood_creaks+engine+vacuum_cleaner,0.8125
door_wood_creaks+engine+washing_machine,0.7083333333333334
door_wood_creaks+engine+water_drops,0.8125
door_wood_creaks+engine+wind,0.75
door_wood_creaks+fireworks+footsteps,0.5
door_wood_creaks+fireworks+frog,0.6458333333333334
door_wood_creaks+fireworks+glass_breaking,0.625
door_wood_creaks+fireworks+hand_saw,0.7083333333333334
door_wood_creaks+fireworks+helicopter,0.75
door_wood_creaks+fireworks+hen,0.6875
door_wood_creaks+fireworks+insects,0.7083333333333334
door_wood_creaks+fireworks+keyboard_typing,0.6041666666666666
door_wood_creaks+fireworks+laughing,0.5625
door_wood_creaks+fireworks+mouse_click,0.6458333333333334
door_wood_creaks+fireworks+pig,0.6458333333333334
door_wood_creaks+fireworks+pouring_water,0.6666666666666666
door_wood_creaks+fireworks+rain,0.75
door_wood_creaks+fireworks+rooster,0.7916666666666666
door_wood_creaks+fireworks+sea_waves,0.7708333333333334
door_wood_creaks+fireworks+sheep,0.625
door_wood_creaks+fireworks+siren,0.75
door_wood_creaks+fireworks+sneezing,0.7708333333333334
door_wood_creaks+fireworks+snoring,0.75
door_wood_creaks+fireworks+thunderstorm,0.8125
door_wood_creaks+fireworks+toilet_flush,0.6875
door_wood_creaks+fireworks+train,0.7916666666666666
door_wood_creaks+fireworks+vacuum_cleaner,0.7708333333333334
door_wood_creaks+fireworks+washing_machine,0.7291666666666666
door_wood_creaks+fireworks+water_drops,0.7083333333333334
door_wood_creaks+fireworks+wind,0.8125
door_wood_creaks+footsteps+frog,0.6041666666666666
door_wood_creaks+footsteps+glass_breaking,0.6041666666666666
door_wood_creaks+footsteps+hand_saw,0.6666666666666666
door_wood_creaks+footsteps+helicopter,0.7291666666666666
door_wood_creaks+footsteps+hen,0.6458333333333334
door_wood_creaks+footsteps+insects,0.6458333333333334
door_wood_creaks+footsteps+keyboard_typing,0.5833333333333334
door_wood_creaks+footsteps+laughing,0.5208333333333334
door_wood_creaks+footsteps+mouse_click,0.6041666666666666
door_wood_creaks+footsteps+pig,0.6041666666666666
door_wood_creaks+footsteps+pouring_water,0.5833333333333334
door_wood_creaks+footsteps+rain,0.7291666666666666
door_wood_creaks+footsteps+rooster,0.75
door_wood_creaks+footsteps+sea_waves,0.7083333333333334
door_wood_creaks+footsteps+sheep,0.6458333333333334
door_wood_creaks+footsteps+siren,0.7291666666666666
door_wood_creaks+footsteps+sneezing,0.75
door_wood_creaks+footsteps+snoring,0.6041666666666666
door_wood_creaks+footsteps+thunderstorm,0.7083333333333334
door_wood_creaks+footsteps+toilet_flush,0.6458333333333334
door_wood_creaks+footsteps+train,0.7916666666666666
door_wood_creaks+footsteps+vacuum_cleaner,0.75
door_wood_creaks+footsteps+washing_machine,0.7083333333333334
door_wood_creaks+footsteps+water_drops,0.6875
door_wood_creaks+footsteps+wind,0.7916666666666666
door_wood_creaks+frog+glass_breaking,0.625
door_wood_creaks+frog+hand_saw,0.7291666666666666
door_wood_creaks+frog+helicopter,0.7708333333333334
door_wood_creaks+frog+hen,0.7291666666666666
door_wood_creaks+frog+insects,0.7083333333333334
door_wood_creaks+frog+keyboard_typing,0.6041666666666666
door_wood_creaks+frog+laughing,0.6458333333333334
door_wood_creaks+frog+mouse_click,0.6458333333333334
door_wood_creaks+frog+pig,0.6666666666666666
door_wood_creaks+frog+pouring_water,0.6666666666666666
door_wood_creaks+frog+rain,0.7708333333333334
door_wood_creaks+frog+rooster,0.7916666666666666
door_wood_creaks+frog+sea_waves,0.75
door_wood_creaks+frog+sheep,0.625
door_wood_creaks+frog+siren,0.75
door_wood_creaks+frog+sneezing,0.7708333333333334
door_wood_creaks+frog+snoring,0.75
door_wood_creaks+frog+thunderstorm,0.7708333333333334
door_wood_creaks+frog+toilet_flush,0.7083333333333334
door_wood_creaks+frog+train,0.8125
door_wood_creaks+frog+vacuum_cleaner,0.7916666666666666
door_wood_creaks+frog+washing_machine,0.75
door_wood_creaks+frog+water_drops,0.6875
door_wood_creaks+frog+wind,0.8125
door_wood_creaks+glass_breaking+hand_saw,0.625
door_wood_creaks+glass_breaking+helicopter,0.6875
door_wood_creaks+glass_breaking+hen,0.6875
door_wood_creaks+glass_breaking+insects,0.6458333333333334
door_wood_creaks+glass_breaking+keyboard_typing,0.6041666666666666
door_wood_creaks+glass_breaking+laughing,0.5625
door_wood_creaks+glass_breaking+mouse_click,0.6041666666666666
door_wood_creaks+glass_breaking+pig,0.5833333333333334
door_wood_creaks+glass_breaking+pouring_water,0.6875
door_wood_creaks+glass_breaking+rain,0.6666666666666666
door_wood_creaks+glass_breaking+rooster,0.7708333333333334
door_wood_creaks+glass_breaking+sea_waves,0.7083333333333334
door_wood_creaks+glass_breaking+sheep,0.6458333333333334
door_wood_creaks+glass_breaking+siren,0.7083333333333334
door_wood_creaks+glass_breaking+sneezing,0.6458333333333334
door_wood_creaks+glass_breaking+snoring,0.6875
door_wood_creaks+glass_breaking+thunderstorm,0.7083333333333334
door_wood_creaks+glass_breaking+toilet_flush,0.625
door_wood_creaks+glass_breaking+train,0.7291666666666666
door_wood_creaks+glass_breaking+vacuum_cleaner,0.75
door_wood_creaks+glass_breaking+washing_machine,0.6666666666666666
door_wood_creaks+glass_breaking+water_drops,0.5833333333333334
door_wood_creaks+glass_breaking+wind,0.7291666666666666
door_wood_creaks+hand_saw+helicopter,0.7708333333333334
door_wood_creaks+hand_saw+hen,0.7083333333333334
door_wood_creaks+hand_saw+insects,0.6875
door_wood_creaks+hand_saw+keyboard_typing,0.7083333333333334
door_wood_creaks+hand_saw+laughing,0.6041666666666666
door_wood_creaks+hand_saw+mouse_click,0.7291666666666666
door_wood_creaks+hand_saw+pig,0.5625
door_wood_creaks+hand_saw+pouring_water,0.625
door_wood_creaks+hand_saw+rain,0.7291666666666666
door_wood_creaks+hand_saw+rooster,0.7708333333333334
door_wood_creaks+hand_saw+sea_waves,0.7291666666666666
